screen_name;text;Labeling
Metaliscv;@GrandLight88 @Suhadi33265843 @174nd0 @TeddyGusnaidi @ridwankamil Bukti ini ada kok mengingkari?<U+0001F604>Teddy ini sama kaya Wan Abud sifatnya dulunya kontra malah menjilat , nah sedangkan Ridwan Kamil dulu dukung Prabowo tidak pernah menghina pak Jokowi dan juga sekarang sama sebaliknya beda dengan Wan Abud https://t.co/O93eNA22Xw;Positive
demokrasicoid;Ridwan Kamil Perpanjang PSBB Bodebek hingga 20 Januari 2021 - Follow @demokrasicoid  https://t.co/hNmCCkcfck;Positive
suluhmediaOL;Ridwan Kamil Hadiahi Istrinya Motor Klasik di Ulang Tahun Pernikahan https://t.co/wsIMwJdIpc;Positive
farrelprnz;@saekhanuri pak ridwan kamil <U+0001F62D>;Positive
IvanBoediman;Kalahkan Ridwan Kamil juga Ganjar Pranowo, Anies Baswedan Jadi Gubernur Termasyhur dan Tervokal 2020 https://t.co/zJez1cWPm1;Positive
IvanBoediman;FPI Dibubarkan, Ridwan Kamil Turut Bersuara: Indonesia Butuh Kedamaian, Butuh Ketaatan https://t.co/aVCpfIBKAw;Positive
IvanBoediman;"Berada di Gudang Biofarma, Ridwan Kamil Jamin Pengamanan Vaksin Covid-19 Asal China, Sinovac

https://t.co/nxPPNfmtfF";Positive
RETHA_Monicaa;"Bingung sm si akang Ridwan Kamil,,,, 

Ibarat pepatah pagi tempe, sore kedelai <U+0001F605> https://t.co/eqWUDQYyrL";Positive
adzdzhry;@lovesnvine @5ecretNumber Yang kedua sama yang ketiga mirip ridwan kamil<U+0001F62D>;Positive
NvrSandie;"Sule       X      Ridwan Kamil
              <U+0001F91D> https://t.co/9qhQvib30L";Positive
elangbc;@ClickBandung dimana gubernur Ridwan Kamil katanya tegas sama yg berkerumun;Positive
Mun4fikunn;"@Metaliscv @NogoSosroAsli @Kematia78104047 Ini hoax bukan..? 

https://t.co/EOskOhkbir";Positive
didithardworker;@adearmando1 Ridwan Kamil dan PSI https://t.co/g3qBJI1mij;Positive
henhenbud;@istirahatsiang Gue kira ridwan kamil <U+0001F62D>;Positive
epsilonwae;Pak Ridwan Kamil mirip Om Hao sobat javanica;Positive
otosia;24 Tahun Pernikahan, Ridwan Kamil Beri Kado Kawasaki W175 Custom untuk Atalia Praratya: Ridwan Kamil memberikan hadiah sepeda motor custom berbasis kawasaki W175. Hadiah itu diberikan untuk peringatan 24 tahun pernikahannya dengan istrinya, Atalia… https://t.co/fmf7P5qzTC https://t.co/KF7j9yObRa;Positive
GrandLight88;"@Metaliscv @Suhadi33265843 @174nd0 @TeddyGusnaidi @ridwankamil Oportunis. Bunglon, pendukung fpi itu semua kau sbg org yg sgt memahami Ridwan Kamil dan istrinya yg mengatakan nya.
<U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923>";Positive
GrandLight88;"@Metaliscv @Suhadi33265843 @174nd0 @TeddyGusnaidi @ridwankamil Emang gw ngomongin Ridwan Kamil ??

Tapi kalaupun mau bela RK gak ada salah nya. Cuma yg realistis saja bela2 nya.
Apa yg dilakukan RK gak mungkin gak bertujuan politis, 

Agar jgn dinilai munafik  spt tuduhan anda pd org lain

https://t.co/hbzLcgrhpM";Positive
LyaVartan;Ngbatin pngen suami ky ridwan kamil, tp apa gw bisa sebaik kaya bu atalia ya <U+0001F614>;Positive
cursedkidd;@pujakerangajibb krena ad ridwan kamil;Positive
JevonWicaksono;@tolakbigotnkri Ridwan Kamil sejak berpolitik kenapa begini amat yakk? Mending dia Arsitek aja dahh daripada main aman gara2 pengen silaturahmi FPI cc: @tolakbigotnkri;Positive
NKRI__1;"https://t.co/CzMxIbptxJ

Peringati hari pernikahan ke-24, Ridwan Kamil berikan hadiah motor custom bergaya klasik untuk istrinya.";Positive
NKRI__1;"https://t.co/CYW2QcnFrL

Gubernur Jabar Ridwan Kamil angkat bicara terkait keputusan pemerintah pusat atas pembubaran dan pelarangan aktivitas Front Pembela Islam (FPI).";Positive
mediaasatu;Ridwan Kamil Perpanjang PSBB Bodebek hingga 20 Januari 2021 https://t.co/nseSzu0OdD;Positive
DickyS8;"Menikahlah dengan lelaki, yang jika ada masalah, dia larinya ke toko membelikan wanitanya hadiah, bukan lari ke perempuan lain.

-Kang Ridwan Kamil";Positive
RRIPrograma3;PSBB Proporsional di Bodebek Diperpanjang Ridwan Kamil https://t.co/aCKNHNyqZ2 via @rri.co.id;Positive
Nataigama;Ridwan Kamil cenayang;Positive
RadioElshinta;"Ridwan Kamil perpanjang PSBB proporsional wilayah Bodebek
https://t.co/UJkuiCo4Pn https://t.co/b7dSWxCsI9";Positive
ElshintaDotcom;Ridwan Kamil perpanjang PSBB proporsional wilayah Bodebek https://t.co/nmyBkyw8ax;Positive
fideldapati;"@joentakriver Ini jejak monumen ridwan kamil saat jadi walikota.
Mesin parkir total nilai 84 milyar yg tak berguna. Serta banyak proyek lainnya yg tak berguna. https://t.co/GoLcTZDff7";Positive
MediaRakyat_;Kalahkan Ridwan Kamil juga Ganjar Pranowo, Anies Baswedan Jadi Gubernur Termasyhur dan Tervokal 2020 - https://t.co/pWjxXaJSXL https://t.co/sGiGK2Kned;Positive
Ink_53;"Menikahlah dengan lelaki yang ketika ada masalah dia lari ke Toko membelikan istrinya hadiah bukan lari ke perempuan lain apalagi laki-laki lain

--- Ridwan Kamil

#gisel
#ridwankamil 
#quote
#nikah https://t.co/zQELZuUcHg";Positive
Audindaau;@serenade007 @tanyainrl Heh ku kira itu pak Ridwan Kamil <U+0001F62D><U+0001F62D>;Positive
05panji2;"Akhirnya.. Jabar 1 bpk @ridwankamil menyatakan ketegasannya,, bhw keputusan Pembubaran fpi sah dan wajib diikuti dan diterapkan oleh semua pemimpin2 daerah Jabar yg dibawahnya sesuai keputusan Pemerintah Pusat.

Agar ada kedamaian. @PemprovJabar https://t.co/rwV6Y5UcuS https://t.co/q09iCj9YLy";Positive
Kesvalif;@brainstormin9 Ridwan kamil;Positive
esyalaladududu;"Jadi istrinya Pak Ridwan Kamil selalu ngakak kali ya dibecandain terus.
Guyonannya itu gimanaaa gitu.Nggak pernah ngebosenin <U+0001F642>";Positive
tolakbigotnkri;Ridwan Kamil sosok pemimpin yang mau cari aman. <U+0001F92D><U+0001F92D><U+0001F61D><U+0001F61D> https://t.co/etyfp9N9S1;Positive
mulanbilqis;"Karena hanya sanksi administratif, maka bisa langsung membuat yg baru meskipun dg konsep lama seperti yg dilarang. <U+0001F92D>
https://t.co/nNd8UXNMfl";Positive
kompasiana;Anies Paling Apes Dibanding Ganjar dan Ridwan Kamil, Fadli Zon Galau Tingkat Dewa https://t.co/y2j4H4hcp2;Positive
walkingput;@AAndryanto2 @ganjarpranowo Semangat pak ridwan kamil, abda diserang buzzerrp <U+0001F606>;Positive
EdyIbni;@TeddyGusnaidi @ridwankamil Ridwan kamil wassalam 2024;Positive
StandbehindTrue;"Akang urus COVID aja, biar Menkumham yg urus FPI.. Akang ga akan kuat...

Aktivitas FPI Dilarang, Ridwan Kamil: Indonesia Butuh Kedamaian https://t.co/yJKbisSczQ";Positive
tvOneNews;"Gubernur Jabar, Ridwan Kamil memperpanjang PSBB proprosional untuk Kota Bogor, Kabupaten Bogor, Kota Depok, Kota Bekasi, dan Kabupaten Bekasi (Bodebek) hingga 20 Januari 2021.
Baca selengkapnya di https://t.co/5ZApiqHGq2

Sumber: @vivacoid
------------------
#NewsOne #PSBBBodebek https://t.co/6b0epivAYV";Positive
mEiZARo;"Secara ideologi politik sih, mungkin gw lbh deket ke Partai Demokrat atau PAN

Kalo individu, mungkin Ridwan Kamil";Positive
happpyyyforus;Sambil menunggu pak Ridwan Kamil nyalonin jdi RI 1;Positive
MrBonz17;@TeddyGusnaidi @ridwankamil Mantap kang Ridwan Kamil;Positive
la_makkasau;@jpnncom Pak @ganjarpranowo cari pola lain pak... Jgn sama dengan Ridwan Kamil dan Anies... Kalau seandainya bapak mau nyalon Presiden kelak...;Positive
ed_tirta;"Ridwan kamil gak akan komen soal fpi juga aanies &lt; rekan sejawat ? <U+0001F61C>";Positive
ed_tirta;"Anies &amp; ridwan kamil &lt; dah menghianati fpi <U+0001F61C>. Ular kepala dua maklum";Positive
cak_henry;"Hadeh @ridwankamil

https://t.co/c225WhSjyD

Gubernur Jabar Ridwan Kamil angkat bicara terkait keputusan pemerintah pusat atas pembubaran dan pelarangan aktivitas Front Pembela Islam (FPI).";Positive
AkunBelumLama;"Aktivitas FPI Dilarang, Ridwan Kamil: Indonesia Butuh Kedamaian

Gubernur IG https://t.co/Jx8FmktN41";Positive
Knybo_Jr;@TeddyGusnaidi @ridwankamil Ridwan kamil bak laki2 Impoten menghadapi Ormas tsb di kamarnya sendiri.<U+0001F602><U+0001F602><U+0001F602>;Positive
Farida_2putri;"@OmBrewoks3 @MbahJaroL @mohmahfudmd Dia malu om , nggak mungkin jawab. Abis di ""telanjangin"" ridwan kamil masalah statemen penjemputan..., eh tiba2 emosi trus bubarin FPI. <U+0001F600><U+0001F600>";Positive
Agung44019799;"@TeddyGusnaidi @ridwankamil Pak Ridwan Kamil Kurang Punya Sikap Tegas dan Jelas ""Bunglon""

Keputusan Beliau Sering Gampang Berubah Ketika Ada Tekanan";Positive
DimasPermana817;"""Jadi kami imbau semua warga negara baik yang terafiliasi dengan FPI atau tidak untuk menaati surat SKB yang dikeluarkan pemerintah pusat. Indonesia butuh kedamaian, butuh ketaatan,"" - Kang Emil

<U+25CF> Kan adem.. <U+263A><U+263A>

https://t.co/r3OoueZPd7";Positive
HyEvan1;"Bahhhh...kok bisa berubah seketika ya Bung @ridwankamil ? 

Udah mirip layangan yg talinya putus dong...tergantung kemana arah angin ya? Atau kek bunglon yg bisa berubah warna? 

https://t.co/gxvjxq2kCe";Positive
gp_bambang;@HileudKeusik @RomiJaelani @Indrahe34769140 @lewnong @ridwankamil Tweet maneh Aya di akun Ridwan Kamil lamun mbung dibacotan maneh jempling Weh ditu.ey Naha maneh baperan ayeuna?baperan teriak baperan sehat maneh?<U+0001F600>;Positive
gp_bambang;"@HileudKeusik @Indrahe34769140 @lewnong @ridwankamil Loba nu nanya manfaat ente naon keur jawa barat ?tinggal jawab ulah ngacapruk itu ieu.kinerja ridwan kamil itu baru 2 tahun masih berjenjang &amp; ada kemajuan , ku ente nu tidak memberikan saran solutif dihina(lainna kritik da hina hujatan maneh disebut kritik mah )guna teu?Henteu";Positive
gp_bambang;@HileudKeusik @RomiJaelani @Indrahe34769140 @lewnong @ridwankamil Daripada saya musti percaya ke akun cebong-kadrun nu sok ditongkrongan ku maraneh mahluk demit yg bikin aura negatif mendingan urang mah ningali postingan ridwan kamil nu jelas memberikan manfaat keur wargana<U+0001F604>sedangkan maneh ngatweet didieu cuman provokasi faedahna naon?Eweh;Positive
gp_bambang;@HileudKeusik @rustandi_hilman @RomiJaelani @Indrahe34769140 @lewnong @ridwankamil @Dennysiregar7 Maneh jigana sarua jiga FPI ngaraku Islam tapi bangsat Kabeh dititah sumpah demi Allah SWT ge teu bisa.Ya terus maneh comen di akun Ridwan Kamil wajar dicomenan negatif da maneh mah lain kritik tapi bacot luar biasa tidak bergunanya diajak panggihan langsung teu daek pecun maneh?;Positive
IrfantoRodhi;Anies Baswedan Jadi Gubernur Termasyhur dan Tervokal 2020, Kalahkan Ridwan Kamil juga Ganjar Pranowo https://t.co/YUkTnUacA6;Positive
simple_heart68;ULAR KEPALA DUA !!! https://t.co/gLvpTVdk3j;Positive
maximilan_angel;"Ini baru maju cara berpikirnya, semoga bukan hanya lips service @ridwankamil 
https://t.co/YEs0Oodl9W";Positive
GrahaRaya_;@reese_one @kejO_Online Betul fase 3 di Indonesia kan sudah dilaksanakan saat gub Ridwan Kamil, forpimda dan lainnya jadi relawan uji vaksin di Bandung. https://t.co/ULApnvgock;Positive
junaidi_sambas;Kalahkan Ridwan Kamil juga Ganjar Pranowo, Anies Baswedan Jadi Gubernur Termasyhur dan Tervokal 2020 https://t.co/OfRZztS1F7;Positive
SemutMarah93;"Pak RK ini gak pernah yakin.. Jadinya sering berubah2 warna.

Latihan jadi oportunis <U+0001F92D>
https://t.co/IY9Skus9ga";Positive
elbynz;"Yess!! jgn mau pilih pemimpin yg mencla mencle sperti Ridwan Kamil.
Gitu aja sih https://t.co/sLPnuJkcmM";Positive
AdelFauzan3;Warga Jabar Membuat Ridwan Kamil Terharu, Ada Hal Luar Biasa Ternyata https://t.co/ZoUBimhoPF;Positive
RgwRudi;@geetracker Ridwan kamil = End !!!!;Positive
NusantaraJaya16;@Mun4fikunn Ridwan Kamil Mencla mencle;Positive
Relawananies;"Hasil riset Indonesia Indicator (I2) menyebutkan Gubernur DKI Jakarta Anies Baswedan merupakan gubernur termasyhur (terpegah) dan tervokal dalam isu Covid-19 baik di media massa maupun media sosial.

<U+2B07><U+FE0F><U+2B07><U+FE0F><U+2B07><U+FE0F>
https://t.co/3XgVbw6Etw https://t.co/KsAOOQayXe";Positive
Ad1winat4;Untuk membangun perekonomian negara butuh kedamaian. Yang suka ribut dan bikin rusuh harus 'dikandangi' dulu. https://t.co/bXzb1GGjPb;Positive
Andrian98314937;""" BUNGLON "" 
CC @AnakKolong_

https://t.co/6UsP8AsWSl

Gubernur Jabar Ridwan Kamil angkat bicara terkait keputusan pemerintah pusat atas pembubaran dan pelarangan aktivitas Front Pembela Islam (FPI).";Positive
Belok_dong;"Mental oportunis begini jgn dikasih kesempatan lagi deh..

Ga punya prinsip dan sikap yg jelas
 https://t.co/BSKCNf6ncU";Positive
aewin86;"Kinerja yang sudah dicapai:
- Ridwan Kamil
- Anies Baswedan
- Ganjar Pranowo

kira-kira apa aja?";Positive
Bro_Zams;"Gubernur Jabar angkat bicara terkait pembubaran FPI, hidup di Indonesia harus mengikuti hukum
#NKRIJaya

https://t.co/eugbdeiWqn";Positive
tommy_widianto;@Mun4fikunn “Kepada siapapun kita wajib bersilaturahmi, ada rencana atau tidak ada rencana, belum saya putuskan,” ujar Ridwan Kamil;Positive
harychandra091;Kalahkan Ridwan Kamil juga Ganjar Pranowo, Anies Baswedan Jadi Gubernur Termasyhur dan Tervokal 2020 https://t.co/tKIfKMz8hu https://t.co/UnoGIORWgw;Positive
Millenial_08;Kalahkan Ridwan Kamil juga Ganjar Pranowo, Anies Baswedan Jadi Gubernur Termasyhur dan Tervokal 2020 https://t.co/MM1w8WKX1l;Positive
Mdy_Asmara1701;"Mantul my Goodbener <U+0001F60E>
Fakta yg harus diterima!! <U+0001F60A>

Kalahkan Ridwan Kamil juga Ganjar Pranowo, Anies Baswedan Jadi Gubernur Termasyhur dan Tervokal 2020
https://t.co/K5tjqb8eOd";Positive
GunawanAryaPutr;"gimana yg kemarin dipanggil ke polda jabar untuk diminta keterangan pake bawa bawa fpi juga y @ridwankamil

tp syukur alhamdulilah deh cepet sadar

Aktivitas FPI Dilarang, Ridwan Kamil: Indonesia Butuh Kedamaian https://t.co/WYI6ixQktv";Positive
AAndryanto2;"Maaf pak ridwan kamil.. 
Masa depanmu di 2024 sdh rusak di mata rakyat Indonesia. 
Rakyat sdh tau identitas bunglonmu. 
Beda kelas anda dgn bpk gub @ganjarpranowo . https://t.co/3zJgfMMMNN";Positive
lili_siani;"Risma akan menjadi idola baru dalam politik nasional, akan menjadi perempuan yang memiliki elektabilitas tertinggi dan akan bersaing ketat dalam survei-survei kedepan dengan Ganjar, Prabowo, Anies dan Ridwan Kamil

https://t.co/A5C0FpXJS0";Positive
PANDHITADHYASA1;"... batal Silaturahmi ke "" Lord of Petamburan "" donk kang <U+0001F60E><U+0001F60E><U+0001F60E>

Aktivitas FPI Dilarang, Ridwan Kamil: Indonesia Butuh Kedamaian https://t.co/A895YXFNro";Positive
SahabatSaber;"Ciluk baa... Kemaren siapa yang mau sowan ke Petamburan.. hayooo... 
<U+0001F923><U+0001F923><U+0001F923>

Indonesia butuh kedamaian karena FPI terlarang sekarang..
RK https://t.co/HmaRaBuFEF";Positive
donyahmadmunir;Pembangunan Gedung Creative Center ini merupakan program unggulan  dan mendapat bantuan keuangan dari Pemprov Jabar tahun anggaran 2020. Pemkab Sumedang sudah mengajukan lagi bantuan untuk tahun anggaran 2021 ke Pak Gubernur Ridwan Kamil untuk lanjutan Gedung Creative Center.;Positive
galajabar;Ridwan Kamil Terharu dengan Kepatuhan Warga Jabar yang Meminimalisir Mobilitas Malam Tahun Baru https://t.co/5xbN44GG4d;Positive
galajabar;Malam Pergantian Tahun Berlalu, Ridwan Kamil Prihatin https://t.co/PYaTwICjwk;Positive
sledingkai;@mandelnm00n huum, padahal kerasa baru kemarin pak ridwan kamil ke konser txt, ternyata udah 4 tahun lalu <U+0001F62D>;Positive
Byzanti32901422;@geetracker Ini orang mau nya apa sih .. Ridwan Kamil ,dulu sy bangga padamu ,  bahkan sy berharap andalah calon pengganti Pak Dhe Jokowi , tapi skrng gk lagi , anda plin plan tergantung ke adaan ...;Positive
koko_kru;"Sepakat Pak , Mulai Kembali ke jalur yang seharus nya ya Pak..<U+0001F44D>

https://t.co/RlnVX85Q8w";Positive
yudisti_77;@DEQLZ1012 @Mun4fikunn Gk usah melebihi tuhan klo ngomong gw juga gk suka sama ridwan kamil sejak dia mau sowan ke rizik.. tp gk usah lo ngomong kaya bawa2 suku segala...;Positive
prmn_bogor;Ini Cara Ridwan Kamil Malam Tahun Baruan Bersama Ibu Cinta, Sampai ke Gang Sempit di Kiaracondong https://t.co/QYq9MHgoGP;Positive
prmn_bogor;Ridwan Kamil Datangi Rumah Pemulung Viral di Kiaracondong, Ternyata Ini yang Dilakukan https://t.co/ocOupDlwhj;Positive
prmn_bogor;1,8 Juta Dosis Vaksin Sinovac Tiba di Bio Farma Bandung, Ini Cara Ridwan Kamil Pastikan Keamanannya https://t.co/PP0hlBoPwF;Positive
rezaedho1;@Suara_Bawah Bau2nya 2024 anies+ridwan kamil vs prabowo+ganjar ..menarique;Positive
opsiin;Ridwan Kamil Pastikan Vaksin Sinovac Tiba dengan Aman di Bio Farma – Okezone https://t.co/sQXQTr9AaF;Positive
opsiin;Ridwan Kamil Pastikan Vaksin Sinovac Tiba dengan Aman di Bio Farma – Okezone – https://t.co/SMrjYspP53 https://t.co/FS1Vr4g2w4;Positive
SKaspani_ong;"Harus pintar 2 memanfaatkan momentum yang muncul, Rijik datang berencana sowan, ribut di sosmed sama menko dan juga pembubaran oleh menko.
Kadal buntung adalah sesuatu momentum https://t.co/gPZ8R8KJB6";Positive
YudiNug77407695;"@HileudKeusik @Indrahe34769140 @lewnong @ridwankamil Paparkeun weh manfaat jeung dampak naon nu dijieun ku maneh bisa lebih alus ti Ridwan Kamil bro?boga jasa naon maneh ka bandung &amp; jawa barat?yakin kabeh warga jabar nurutkeun maneh ?sok bawa massa maneh ka gedung sate hayang apal maneh bisa naon nurunkeun rk ulah bacot hungkul";Positive
Panglima_Minal;"P @aniesbaswedan PATEEEN BUKAN KALENG2 !!

""Anies banyak dibahas media terkait kebijakan PSBB DKI Jakarta yang menjadi perhatian masyarakat luas, bahkan hingga di luar Jakarta.""

<U+0001F1EE><U+0001F1E9> #FPIBukanTeroris <U+0001F1EE><U+0001F1E9>
<U+0001F1EE><U+0001F1E9> #FPIBukanTeroris <U+0001F1EE><U+0001F1E9>

https://t.co/xGl2lMDQqL";Positive
jitunews;Pemerintah Larang FPI, Ridwan Kamil: Indonesia Butuh Kedamaian, Butuh Ketaatan https://t.co/tDwbC1M7Q8;Positive
bocorantogelHK;KNPI nobatkan Ridwan Kamil sebagai Bapak Pembangunan Kepemudaan Jabar https://t.co/vVOOZTjTjD;Positive
SeludL;"@detikcom cianjur tuh,
di jawa barat,
gubernurnya pak ahmad heriyawan (pk aher)
sekarang pak ridwan kamil (kang emil)
...
..
.
sampe sini,
faham....???";Positive
wwwberitatop;** https://t.co/d0TVKLr1Bi ** Dede, Pemulung yang Viral Dapat 'Kado' dari Gubernur Jabar Ridwan Kamil di Malam Tahun Baru - https://t.co/3LqbdeuiUs - Pikiran Rakyat;Positive
Matromli17;"pak @ridwankamil 
gak jadi sowan ke petamburan
https://t.co/UURo689Kxb";Positive
SusiEmilia2;"Urang sami sami ngabandungan wae nya Kang Kamil, aya istilah "" Kebenaran akan mencari jalan Nya"" Mugi disaat eta urang sadaya aya dina LindunganNa. Mung Alloh SWT, nu uninga sagalana .Amiin YRA. Ini Kata Ridwan Kamil soal Pembubaran FPI https://t.co/1lgyFzbPsG";Positive
AbangJagoPunya;"@BidhumasKalbar Mantaap bapak ridwan kamil <U+0001F44D>
#HidupDamaiJagaToleransi";Positive
Murai_Berkicau;"Contoh Pejabat plin-plan.
Syukurlah cepat sadar.
https://t.co/Ur827UDKmi";Positive
geetracker;"Aktivitas FPI Dilarang, Ridwan Kamil: Indonesia Butuh Kedamaian

Tapi kemaren pake dikawal2 fpi?!
 https://t.co/gpU8pNyCzG";Positive
imron_als0;Semoga : Kalahkan Ridwan Kamil juga Ganjar Pranowo, Anies Baswedan Jadi Calon Presiden RI 2024 termashyur. <U+0001F609> https://t.co/2dop3JBDAe;Positive
Bimanta70318964;"@humaskedirires @ridwankamil Mantap Statemen Ridwan Kamil demi kelangsungan beragama di indonesia.
#HidupDamaiJagaToleransi";Positive
desohnber;ADUUH SIWON RADIATES RIDWAN KAMIL ENERGY BANGET SIH;Positive
Indosiar;"Gubernur Jawa Barat, Ridwan Kamil mengucapkan selamat ulang tahun untuk Indosiar dengan harapan Indosiar untuk terus mewujudkan mimpi anak-anak bangsa melalui siarannya. 

Kalau kalian, mau kasih harapan apa untuk Indosiar? #Indosiar26ether https://t.co/5zEKDVBINY";Positive
idtodayco;Berada di Gudang Biofarma, Ridwan Kamil Jamin Pengaman Vaksin Covid-19 Asal China, Sinovac https://t.co/8bdN2HDgMi;Positive
idtodayco;Kalahkan Ridwan Kamil juga Ganjar Pranowo, Anies Baswedan Jadi Gubernur Termasyhur dan Tervokal 2020 https://t.co/2CcaDvA1P7;Positive
idtodayco;Jalan Terjal Anies, Ridwan Kamil, dan Ganjar Menuju Pilpres 2024 https://t.co/ewFq5CPVrm;Positive
idtodayco;Ridwan Kamil Jamin Pengamanan Vaksin yang Sudah Sampai di Biofarma https://t.co/e18JuVfjOs;Positive
idtodayco;Anies Baswedan Gubernur Terpopuler dan Tervokal di 2020, Disusul Ridwan Kamil https://t.co/0JYPmyAOoE;Positive
RD_4WR1212;"Gubernur Jabar Ridwan Kamil menghimbau kpd seluruh masyarakat Jabar yg terafiliasi dgn FPI atau tidak, untuk menaati surat SKB yang dikeluarkan pemerintah pusat. Indonesia butuh kedamaian, butuh ketaatan. Tindak Tegas Kang @ridwankamil kl mau maju 2024.

https://t.co/LXw2RQlymo";Positive
myatharva;"GA JADI SOWAN ENTE....?

SOWAN KE POLDA JA...

https://t.co/i4wZ8lINp9";Positive
democrazymedia;"Begini Respons Ridwan Kamil soal Pembubaran FPI
https://t.co/yktC6JX0dL";Positive
poisons;@antaranews Tervokal itu Ridwan Kamil. Gubernur DKI tu Manis.  Manis Baswedan https://t.co/Lm3P9HFKdv;Positive
JusufMuslim;Anies lebih akurat memetakan wabah daripada Ridwan Kamil dikarenakan mentest lebih banyak, Anies saja belum berani buka sekolah tatap muka, harusnya Ridwal Kamil lebih tidak berani .;Positive
soenardo;FPI Resmi Dilarang, Ridwan Kamil Minta 27 Kab/Kota di Jabar Taat https://t.co/Tch7S7DoE3;Positive
SINDOnews;Jalan Terjal Anies, Ridwan Kamil, dan Ganjar Menuju Pilpres 2024 https://t.co/Ogzmaq6LwE @aniesbaswedan @ridwankamil @ganjarpranowo #BukanBeritaBiasa #capres;Positive
SINDOnews;KNPI Nobatkan Ridwan Kamil Bapak Pembangunan Kepemudaan Jawa Barat https://t.co/lbhgUz9ka8 @ridwankamil;Positive
StoreIDFashion;Ridwan Kamil Pastikan Vaksin Sinovac Tiba dengan Aman di Bio Farma https://t.co/oCqgjZ1eIn https://t.co/em5MKIeHEZ;Positive
voiucm;mantan bapak Ridwan Kamil;Positive
WawanSudirman9;@ThompsonKumis @ridwankamil Gini amat yah ahoker cari duit haramnya udah sampai tahap mana pencairannya ?zaman Ridwan Kamil jadi walikota juga udah sering blusukan kaya gini mah kalian aja kurang update ga cebong ka Kadrun sama-sama sampah sosmed dan sampah masyarakat menghasut dan adu domba doang <U+0001F44E> https://t.co/ak45pGspjM;Positive
IDCorner;"Ridwan Kamil jamin pengamanan vaksin yang sudah sampai ke Biofarma - https://t.co/Ej8adS9DXV

#INDONESIA";Positive
SaifuddinSay;"@idtodayco Ngiri ya, karena bukan  Gubernurnu yg kepilih ...

https://t.co/NEzhqC6YJR";Positive
comradelenn0n;@KingSloth27 that's why ridwan kamil said tahun baru itu untuk <U+2728> muhasabah <U+2728>;Positive
siagiansulben;Ini Tanggapan Ridwan Kamil Soal Pembubaran FPI https://t.co/LXChXFpag9;Positive
Riskuneon;Walau kadang ada blunder, Pak Ridwan kamil ni tetap selalu berkelas caranya. https://t.co/TLCRLAiQeu;Positive
marhaebwa;@calypsours nggak apa-apa daripada kamu ngetawain pak ridwan kamil kan nanti bisa didepak dari jawa barat.;Positive
Heru37660549;@ridwankamil <U+0001F622><U+0001F622> bngga saya punya gubernur seperti pak RIDWAN KAMIL beliau berbaur dengan orang tdk mampu .. Sehat selalu pak;Positive
juhdi_m;"
Anies Baswedan Gubernur Terpopuler dan Tervokal di 2020...
 
https://t.co/I9gJhOUYYc.";Positive
GeiszChalifah;"Bgmn menurut lembaga survey abal-abal? 
Deal nya ga begitu, Anies posisinya hrs selalu dibawah dalam segala sisi. 

https://t.co/bPVmtSiXN3";Positive
MisanthropyPure;@meijikuhibiniuu iyah nih dapet kabar dari bapak ridwan kamil barusan sad;Positive
abrarra97;atau kayak Ridwan Kamil boleh juga <U+0001F64F>;Positive
satriolola;Anies Baswedan Gubernur Terpopuler dan Tervokal di 2020, Disusul Ridwan Kamil https://t.co/gZNhN6C17z;Positive
riausky;Kalahkan Ridwan Kamil dan Ganjar, Anies Baswedan Gubernur Terpopuler dan Tervokal di 2020 https://t.co/v8qEejSWVz;Positive
yusnand_;@narkosun Yg beginian nih kalo sampe 2024 presidennya anies atau ridwan kamil, bakalan tumbuh subur...;Positive
anggatmpg;Masih aneh sama orang yang kalo banjir nyalahin jokowi,anies,ridwan kamil dan pejabat2 lain, ai pagawean miceun runtah ka walungan <U+0001F614>;Positive
Sudiyanto204573;"Kamis (31/12/2020) pagi, karangan bunga yang berasal dari kelompok masyarakat itu menghiasi kantor Gubernur Jabar Ridwan Kamil. Sejumlah karangan bunga itu, disimpan di bagian depan, sebelah kiri Gedung Sate yang berada di Jalan Diponegoro, Kota Bandung.
https://t.co/FKx5RpOzby https://t.co/BeAonq4bOz";Positive
ravelarizkie_;Gua sih pengennya di jabar dibikin smart city sekalian. Dah ada patimban dah ada kertajati. Ridwan kamil dan kolega harusnya bisa kalo bikin ginian mah. Supaya ga semuanya berkantor di scbd. Masa apa apa harus di Jkt klo bikin kantor pusat.;Positive
mekanikamatiran;@jowoshitpost Di transfer nang pak ridwan kamil wingi <U+0001F602><U+0001F602><U+0001F602>;Positive
wartacakrawala;Ridwan Kamil Tanda Tangani Perjanjian Pinjaman Daerah 2021 https://t.co/g8bYtM0ksY;Positive
kumpulanjambi;Anies Baswedan Posisi Pertama Gubernur Terpopuler dan Tervokal 2020 Disusul Ridwan Kamil dan Khofifah https://t.co/hObeSU3PZY;Positive
bandungpemkab;Pendanaan ini tercipta atas komitmen bersama antara Gubernur Jawa Barat Ridwan Kamil dengan Bupati/Walikota se Jawa Barat.;Positive
